xb01,xb02,xb03,xb04,xb05,xb06,xb07,xb08,xb09,xb10,xb11,xb12,xb13,xb14,xb15,xb16,xb17,xb18,xb19,xb20,xb21,xb22,xb23,xb24,xb25,xb26,xb27,xb28,xb29,xb30,xb31,xb32,xo1,xo2,xo3,xo4,xc1,xc2,xc3,xc4,y11,y12,y21,y22
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,8,9,0,2,C,D,B,D,20.898202914875394,10.881073513514659,1.6150149415740387,22.379451949244128
0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,13,0,2,A,B,A,D,-0.004524930829806761,5.563184659813519,1.9154469702776238,24.770083098838423
1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,6,4,2,4,D,D,D,A,17.711163884223566,-26.056814855351636,0.24276362720087885,-19.968464230844837
1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,7,10,5,2,A,C,A,A,-0.21887480254657232,1.3881598103016017,3.4907104535449367,4.70612059856211
1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,2,13,1,2,D,D,C,D,10.371163066624494,5.344080791121966,4.3710919821288785,-12.744129698270122
0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,2,11,0,2,B,B,D,A,-0.7192749054141059,-2.536279071096665,-11.403629896891083,19.367677651871652
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,5,4,5,2,C,C,A,D,4.219024313976158,0.0980407703717634,-10.975775269889821,34.66356235949376
1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4,14,2,0,D,D,A,D,0.7122533734920644,-3.158982846259336,-10.880304623871039,1.7040737517896902
1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,5,4,2,A,D,B,A,17.37513737791443,31.896969757855334,3.782368297781723,35.946724326936106
0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,7,2,3,1,D,D,D,D,-1.1864582191522222,2.5903094938126743,3.310905923155282,17.19475768228087
0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,3,2,0,A,D,D,D,0.1611394033740181,-19.632155615517632,-8.725883576425257,23.912606112301916
1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,8,11,0,0,C,D,B,D,-1.650399014980314,-0.7543421109573396,-2.2970116074186073,-4.347967802078612
1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,5,0,1,C,B,B,D,-1.0409995948377615,-7.729099569805221,-3.2292728294902027,31.504411409957537
0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,7,2,0,D,A,D,D,-17.355984396690886,-7.85761499290753,-18.69395323324628,0.6442231238452134
0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,5,2,0,2,C,B,B,D,7.271447188584517,16.64778114817543,3.354446795635027,19.426051324664428
0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,3,6,0,0,C,B,A,C,-0.9121911796392368,-6.246652614902185,6.696186403153215,10.808930402235431
0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,6,14,5,2,A,D,B,D,-2.2298549772702905,25.19428284182211,0.4129877571629468,17.894078110272822
1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,3,5,1,A,D,B,D,2.806421663799733,-11.5474705673922,-1.6049097890576949,33.44195198087188
1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,8,12,5,3,B,B,B,A,13.176784079073197,5.623954577118431,15.243815390851385,15.212328820968436
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,7,10,4,0,D,D,A,B,11.080352505486,11.346733005214151,-19.28104093104369,-14.605519027242629
0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,4,9,5,3,C,C,B,B,15.623072117392752,17.959167402196808,14.914910024589632,-14.352549355991474
0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,7,9,0,0,C,B,D,A,2.5345475065005556,4.375383546286416,-58.95598872118773,8.63180774662279
0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,3,6,0,3,D,B,A,D,7.898276255836234,-9.078571003704539,8.784519201737831,-28.214249865943657
1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,2,5,4,3,A,D,B,D,12.77605311051897,10.59183543086503,4.00353311671209,17.66239916278318
0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,6,8,4,4,D,B,B,D,10.255766912391477,17.58978147290973,-4.3007718274499,19.770066545820015
0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,2,14,1,0,D,B,B,D,-3.813290029457189,12.20836764604103,15.658048925433821,-7.667949839688486
0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,5,2,1,2,D,A,B,D,6.399736663458021,11.069807049157768,14.973882731018051,1.162993984497156
1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,9,6,3,2,D,D,C,D,9.246468674994452,16.179921336396827,2.5359307922688377,15.352993840642602
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,8,6,0,4,C,C,A,D,6.4132010076504855,-31.67357467504403,-11.880865511380025,-12.287198634095759
1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,4,8,3,0,A,B,B,B,0.20190013192950929,9.738505638167462,30.114988052205327,18.77789252560604
0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,12,3,3,D,A,B,D,-11.433028090577823,23.1262650647811,6.093544617466023,-1.5937947454975685
0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,4,4,0,0,D,C,B,D,-4.933503944466907,26.481636528119022,7.70689505197306,6.031784557688216
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,8,12,2,4,B,D,B,A,12.606054412560766,10.031038147634606,49.11453021811019,33.51927732393624
0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,10,3,1,D,D,A,B,3.9677320716846607,-4.8372617884253115,-4.229998960210843,3.4392086443132506
0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,3,10,1,0,D,B,D,D,-17.191556482838678,-3.0792402930818907,-8.370073210025838,15.331509309751844
1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,6,7,1,4,C,A,D,B,-2.8848284028541977,-2.4343847305769586,-12.159614355155306,-8.307811951115987
1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,5,10,1,0,A,D,A,D,-3.2835030243282364,5.115881290093954,1.5829539786697921,25.69989975174477
0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,7,13,2,4,A,C,A,C,7.984459596752986,-22.03124499329451,2.8686389877323997,13.47089702689463
0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,3,9,2,4,D,D,A,C,25.552461353778604,-21.01192396800681,14.146831830965693,6.950206913525231
0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,9,10,5,4,C,D,A,D,3.5488488175535187,3.1304120618643836,4.852335655147096,26.266539842680327
1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,2,11,5,4,A,C,C,B,11.334351282443299,-7.899960683085442,24.935457606969507,20.527608319301354
1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,2,8,1,1,D,C,A,D,-6.557141932076822,4.290929771595733,-4.430447904672787,3.6067526194940003
0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,2,3,5,3,D,D,A,D,19.88975184366956,23.17775598587022,6.020085996212328,14.363261056117567
0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,6,8,0,1,C,C,A,C,4.591824973336037,-26.555451237066933,-10.866787054006966,11.661515937760031
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,7,7,0,4,C,A,A,D,1.8661871930322098,-9.696948563764519,5.320783803121382,0.06950883501941796
0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,8,1,5,2,C,C,A,C,-1.4232807370720995,2.3788064148380332,13.234323234162307,6.515918010700387
1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,5,4,2,1,C,A,A,D,8.661799315389716,-9.846719287646048,-6.446862140070591,25.67339353601675
1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,4,7,0,4,D,D,D,D,21.992540328179132,9.343859777684385,26.312045300939516,4.886294885838263
1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,4,5,1,1,C,B,B,D,8.574658186574936,11.53360340194881,-4.568729624685515,24.127798701464304
0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,3,11,2,3,B,B,A,D,18.453662977440963,14.135887301120075,0.7264750225743191,31.113333245598284
0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,4,9,4,2,C,D,A,B,16.850920764691715,-1.117650070154486,-0.4174542302023678,-13.950269231419643
1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,2,8,5,4,D,D,A,D,28.03689965466488,2.2952203137041085,16.90866004717484,-9.535315994746098
0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,8,0,1,3,B,D,B,B,6.1677245005301655,9.795161620129262,-17.331051684718865,20.493448199663586
0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,8,8,4,3,D,D,D,D,6.837519255447782,-6.242938468837226,5.655001233111509,4.700276764773959
1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,5,1,3,3,D,A,B,C,8.084487648952713,13.104133944245342,-8.184805803620042,-11.80444857907106
1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,4,6,5,0,C,C,A,D,3.061223504585933,-17.618307159747864,28.668838346009068,37.03498529948094
1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,3,6,1,0,D,D,B,D,-5.489277494669925,16.489374417728047,2.0592200996329577,26.551865855671966
1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,3,1,3,4,C,D,B,D,-3.5340269996473292,2.1188786301291245,18.18062326377516,19.276201843726195
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,3,7,0,2,C,B,A,D,20.71849156880476,7.360224579131227,-8.808835254101371,6.391144744570294
1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,8,5,4,C,D,C,D,3.2311374740498557,2.1033370689337065,-7.81301258873193,28.004501004706224
0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,7,13,0,1,D,A,B,C,2.13884039221146,-5.9808333007385714,-0.020051371045890942,-4.150522985195364
0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,2,0,2,0,B,B,A,D,-16.69142162718579,6.324440113509883,-7.021454048382317,15.455364697991204
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,4,12,3,0,C,B,B,D,12.668059416400883,-3.5431964122524295,3.9350501070343116,21.4074918839259
0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,11,3,0,C,A,C,B,9.176553793862595,9.221858348919339,-6.246235309054824,-5.320846377286813
0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,9,9,0,4,D,B,B,D,12.640769983619956,3.407266273614926,1.988909858882076,30.893506228616907
0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6,12,0,2,D,B,D,C,-7.335951359392741,1.5636849909397537,-0.5746209122221861,6.334199595291632
1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,9,7,5,1,D,B,B,D,1.9080695376590167,11.84876374414969,-6.390564668470192,11.470416061783304
1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,9,9,3,3,C,D,B,B,19.345967131168067,11.381918967745433,2.893739034754919,-1.2330628267890225
0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,3,2,0,B,C,B,D,-16.536681963648434,29.63658452107075,-12.864465241606736,33.96180084762668
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,9,13,5,0,C,D,B,D,20.125270929713523,-5.120494996661513,4.220342536393741,3.4080060797083966
0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,2,3,D,D,B,D,-53.9043233640364,-0.10595126351073425,2.9163793673668965,-1.4423562514212476
0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,6,3,3,2,A,C,B,D,-14.13163773663387,-8.63303510861004,-19.97171040655892,26.689975144904665
0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,8,0,2,C,D,C,D,3.4011241810425092,-7.339090581856535,20.044575328837674,12.34155952797282
0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,4,8,1,3,C,D,B,A,16.265344674666572,5.038336575903033,8.001123400201003,9.20310087722605
1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,8,2,0,3,C,C,B,B,-19.31477107891095,5.623635638514034,5.378791758246599,-0.4000571402165818
0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,8,1,0,0,D,A,B,D,-10.79567556975716,19.60088152891328,-4.841935161877058,1.0100093486668538
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,5,1,4,A,D,C,B,15.377102948536052,10.997378879618925,16.894240625688255,-26.2003813110689
1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,3,2,2,4,A,C,B,D,13.08837947825344,5.043632789254173,15.823725015391592,7.433724333892801
1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,9,3,0,4,A,C,D,A,10.15208749029667,-15.35093091238128,1.4813612434771546,9.921660406820452
1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,3,3,0,A,D,B,D,-8.951753689170767,12.874952416765542,-12.622583991603793,10.097868412911623
0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,4,12,4,3,C,B,B,B,12.680378053758897,2.463099087981183,28.943203373997516,12.265670403562654
1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,8,2,3,1,C,B,A,B,-9.722366998703778,1.6563908930795161,-10.02926512189827,-16.80653067827345
0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,13,5,0,B,C,B,D,-14.355264862905422,9.751897896242138,-22.87590135733332,37.12417915593158
0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,7,10,2,2,C,C,B,D,-3.0726446303465167,2.7977130944705486,0.4824044217856098,26.125589543587175
0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,3,0,5,4,C,A,C,A,-4.552120549646364,19.011413496546403,-7.263470129995693,4.012475155378393
0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,3,0,A,C,B,C,-9.13628539595315,15.570278772740135,14.701394129024937,7.588946175354559
1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,4,6,5,2,C,D,B,D,20.518293489238317,-1.548648681775168,25.117607863937046,47.75458798818996
0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,8,4,1,C,D,B,A,20.274628449006887,4.524048074177788,1.5019233135168548,7.023564221633778
0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,3,9,4,0,D,A,C,D,15.955875408424996,16.872997842996575,11.623349572652607,29.627741898401208
0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,2,0,3,0,C,B,A,D,30.124214779179752,-5.276917684989346,5.374125780532589,28.72313633790885
0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,5,8,3,3,A,D,D,B,1.0843006714414969,-4.485145014066226,-1.122869109877569,-5.945868886656356
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,3,7,2,2,B,B,A,B,-22.336880276743255,11.071635723017287,6.026437229408574,9.767498217517268
0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,6,6,0,2,C,C,D,A,-4.021297713679726,-26.472510567610776,10.331404458784343,17.87248920968405
0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,7,9,1,4,C,C,D,D,6.038773076360918,-15.324833436494345,-16.475306831145378,7.597351187768352
1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,8,8,1,0,D,D,B,D,3.424911526153153,20.737762077031633,0.7200927091870346,9.28814427190445
1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,9,2,5,1,C,C,B,C,0.6555093341813762,-6.777342804885723,7.3074738305271305,23.998226049930494
1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,6,10,1,0,B,D,A,B,-4.006899758370531,1.5377316761974797,-3.6335550832953736,0.7790610600431189
1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,6,13,1,1,D,B,C,D,9.905739947570508,-12.667094142704316,4.029041780896303,0.2967635945798932
1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,4,11,2,1,D,A,A,D,-0.3235501866530837,-6.365549138353124,9.052311518243387,13.467540695250994
0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,5,1,3,4,D,B,D,B,5.48434999703559,-10.229681142024514,-0.23598309001220724,12.707112790591063
0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,2,4,1,D,C,C,A,0.20375591211629374,17.64542317631474,-2.7304607138735415,1.0615040328779948
0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,3,0,3,4,A,D,A,D,-3.1322424595246297,-2.4527906557218975,-13.07721119533031,-3.6560537966648248
0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,6,9,5,3,B,D,A,B,1.5776432955082802,19.705921273062742,-19.632699153525976,3.022415894601939
0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,8,2,0,1,C,D,D,D,2.9347199361550933,-8.751616523286852,-7.8065798871658325,7.186474172854893
0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,6,4,4,3,C,A,A,B,1.9936714372965723,-8.139514654843463,6.030810499673004,-19.980861540306165
1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,5,4,D,B,D,D,21.776661846742282,17.114774278201295,13.67541217058504,1.192704460981922
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,5,4,4,0,D,D,D,C,-17.26033662789863,-7.340085658347199,-16.12541947215081,-6.6326278420102875
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,6,1,2,D,C,A,A,-0.9554948262321599,7.914085186593463,-20.29752800558542,7.17539499310695
0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,6,3,1,2,D,C,A,B,9.50762001565852,-3.5732756257242695,-7.602252904170057,-20.633867807867997
0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,4,4,0,1,D,A,D,B,10.508667017380311,-5.01078301852817,-9.12951561019408,-19.652019134406714
1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,3,0,2,0,C,B,B,D,-4.880906520388205,11.07858963653789,5.27626463388449,-7.35820539917648
0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,7,2,5,0,C,C,A,C,-10.381796800289983,-21.144774717075798,7.222844703921001,24.678055384236117
0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3,2,1,1,D,C,A,D,-10.703548846086276,-6.023650813938672,1.9869724825697572,21.462397224940858
0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,6,12,5,4,A,D,A,D,9.412012356367217,6.547095946174247,17.188272000673216,-4.601730796197653
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,5,3,2,4,C,C,B,D,18.719843759712454,-1.944692828346593,-19.087918298453484,28.46189816607818
1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,4,1,3,0,D,B,B,C,1.6151430709620942,1.3307027494104062,-2.1558396885521924,28.891519719713692
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,5,4,4,A,B,C,D,20.739366772835062,14.665126670775685,11.584805379864115,10.114413705327213
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,5,10,2,1,B,D,C,B,6.200020986829857,16.243126158357974,-8.456198517628192,4.397866147752922
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,8,6,0,4,D,C,D,D,-1.595497971286326,-3.519493461951131,16.49407106925746,9.366323345003948
1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,4,5,3,2,A,B,B,D,0.18637043667540798,4.430364638234162,13.709660989981748,29.86005289487474
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,6,0,0,4,D,B,B,D,-7.279478772616107,14.68693961976756,-3.619535590058776,28.47880504492241
