xb01,xb02,xb03,xb04,xb05,xb06,xb07,xb08,xb09,xb10,xb11,xb12,xb13,xb14,xb15,xb16,xb17,xb18,xb19,xb20,xb21,xb22,xb23,xb24,xb25,xb26,xb27,xb28,xb29,xb30,xb31,xb32,xo1,xo2,xo3,xo4,xc1,xc2,xc3,xc4,y11,y12,y21,y22
1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,4,6,9,10,D,A,D,B,11.212829621523616,7.052412872280516,46.4019710545938,-39.99136526540455
1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,9,4,D,B,D,B,21.591763327199434,11.432713646944645,28.380664902358415,-45.658802412432046
0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,3,0,9,4,A,B,D,D,7.043578771491527,-16.774044605713947,9.750283969861133,-24.34253332444713
0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,3,4,3,D,D,D,D,-17.27105053056347,6.33059831748052,8.210826431952325,15.147502461249026
1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,3,4,1,1,A,C,D,D,-27.557606247025774,-5.261319373408437,13.447869556415052,31.897040722836476
0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,3,7,8,3,A,D,D,D,3.561315909217189,18.56872713319165,-5.720453953427704,-15.785888877610528
1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,4,8,D,B,D,B,-21.89052104259441,6.512757624746513,-1.0178640447989409,-26.374064150962184
1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,3,3,7,2,A,B,D,B,12.065982397028183,13.873787734066113,74.08854882654121,-49.414342429484336
1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4,5,7,8,A,A,D,B,17.74060845010923,-3.8751491521444077,3.5815885865879253,-38.94504439911921
1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,2,7,8,10,C,B,D,B,8.262438453269722,20.375840984978066,-8.003851657273085,-56.439218911251245
0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,3,1,2,7,D,B,C,D,-92.16278613380057,11.395276298758077,6.239255495314854,-5.443103605880114
1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,5,7,7,D,D,C,A,-7.685611541821462,-11.324777341850519,6.727090038001746,-47.190408332729405
1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,2,5,5,7,A,B,A,B,0.790251178404727,-49.794109624995784,109.6260013481066,-34.57306306111048
1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3,7,6,5,B,B,D,B,6.419125391210847,-28.945990813256266,-4.853058470936601,-52.38709401161249
1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,8,0,1,A,B,A,A,-34.24687689388847,7.289913705589468,17.138545058214625,21.754799145210814
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4,5,5,5,D,C,C,D,-0.6145678173873605,-39.73505667339151,11.137114241970341,16.523870928727785
1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,2,8,0,3,D,B,D,B,1.0302867701195948,-37.92576240039698,23.286520134409148,-2.2156190022819615
1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,3,2,D,A,D,A,9.320430689553017,6.431125046810886,-16.54581610465897,-17.147328304365043
0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,9,8,A,A,A,D,5.402844433704171,13.550668283768076,-0.48547312155916167,23.515612225137495
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,4,4,9,1,A,B,D,C,12.901383568917197,7.502439019529907,-13.219861631250307,10.389260042478961
1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,8,8,4,A,B,D,B,13.946945484911373,2.0202494604111294,41.56637363568868,-57.63192329569917
0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,4,4,4,1,A,D,C,B,8.376248773735902,-3.2874386089674426,8.948772025969063,-12.333229803269958
0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5,4,7,D,A,D,D,-7.170015625421599,-12.981622774109034,2.2283627177186105,-13.105032761204097
0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,6,4,8,C,B,D,D,-14.762365175367096,6.7544127451590406,8.157711527667523,-28.483883915127574
1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,6,9,4,A,C,C,B,13.349659920278913,14.93509515247099,21.056222005242823,47.654745285549325
1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,5,7,1,D,C,A,B,-10.58822696711493,68.59383079360975,9.953264427222654,-126.64049387825456
0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,7,1,D,D,D,B,-25.045365741235525,10.015104349984421,14.68355715309896,-28.13522772784406
1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,3,0,5,2,C,A,B,B,-11.687225340952232,74.67292532383283,6.477140145939437,-39.56232136061077
1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,5,3,2,C,A,D,D,-18.087598577302956,4.603158416677665,9.308375779090479,-38.2407882258427
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,2,4,8,7,C,D,C,D,-0.7654833454588719,13.170908098905873,3.2915277796552207,21.586614803714617
0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,0,6,C,A,D,B,0.7924205420233452,37.57822929203962,17.896872839944677,-123.18564378292575
1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,8,6,0,A,D,D,B,16.88498111286713,23.14107207874529,-8.493864550761003,-12.985751827778994
1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,2,5,3,3,A,A,D,D,13.821435337333751,1.0850799379111677,-11.672176527702138,9.149108712831136
0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,3,1,9,D,A,D,C,-14.264622535395072,3.1987995545309946,17.971466618042015,7.20664147966999
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,3,2,9,4,D,D,C,B,1.431599059165987,14.012499421092503,18.218429302949442,-40.97442840812142
1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,9,0,D,A,D,D,5.266924460635516,17.254419913285744,3.637463725620698,-7.327513386679607
0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,4,4,0,3,A,D,B,D,-16.48102501500067,3.137571916282905,25.813447161177137,2.9341056002148345
1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,4,2,0,2,B,B,D,B,0.841010833057668,13.05498992077965,24.953022004542152,-8.729520499957822
0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,4,2,5,2,C,B,C,B,-17.73445675362743,19.12864766456829,6.175261728796357,-21.772237792087438
1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,4,3,9,D,A,D,B,3.463383395298078,-19.051164460511785,27.037703922292792,-36.094898437681294
0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,3,0,8,10,A,C,D,D,14.311246556507413,3.1736575796618958,-0.5291682973136993,-30.344899907848944
1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,3,10,B,D,C,D,49.715958932658864,22.815754231697415,-11.443884631919637,-2.249239170496816
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,4,3,3,9,A,C,D,D,12.583101130953757,1.1453409144204212,-34.03014920587847,48.460253375161116
0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,2,2,1,B,B,D,B,6.402933271391016,2.1844858280293113,14.93229849212977,-9.488257538278953
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,2,0,7,A,B,D,B,26.45738041796387,1.5240605165637384,0.2583210118367534,7.8552328601762795
0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,2,2,5,5,B,C,B,D,12.911428623077335,-10.894931580719948,-0.6890017869100579,1.9064984395510498
1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,3,0,6,B,D,B,A,20.092809540706202,4.85167130492883,100.534701176673,6.529367175357251
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,3,1,3,8,A,A,C,D,-2.5992466849205162,-15.814501165041072,30.595638181151074,2.4786689634928853
0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,2,5,5,5,B,B,B,D,8.857849867010977,26.336108293539052,-12.468105716217071,-20.441782446698866
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,3,5,2,1,A,D,D,D,1.2380654364427595,21.007975229080287,20.051168962232175,49.94110132565703
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,3,7,8,2,A,A,D,B,-4.569307026722814,-0.6670715846818638,4.40909769597817,12.68001375492423
1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,3,2,2,7,D,B,D,B,2.3011494343443815,-4.72046230001133,0.15703818257712676,-50.97189223785912
1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,3,2,1,4,B,B,D,D,-1.7746017985446134,-14.190684273162827,13.667061334863948,-11.956309671884306
0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,2,4,6,10,D,A,D,D,8.978361227149186,-18.00650987446466,22.978412738350894,-36.22327916696213
0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,4,0,6,1,D,B,C,D,3.192668288842759,-18.154630178631884,29.06358116335004,-16.851769595672746
1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,3,7,3,10,D,B,C,B,3.395997340742059,-22.53736048452612,5.423001409586191,-3.755250625549502
1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2,4,4,7,D,C,A,B,-8.589350810250265,2.3585902316524496,-5.943443339183764,94.05395962544438
0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,3,4,2,0,B,C,D,B,17.44572788610506,-51.257554612535394,20.48787180727372,-44.174133972255966
0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,4,2,2,0,C,D,D,D,-11.50910073117285,-11.366844415943385,7.267796677967036,-13.725286203834836
0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,4,6,1,0,D,D,A,D,-11.245871254942628,0.5735014994634229,51.931413105874,-12.211053890282223
0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,2,1,8,3,C,B,B,D,5.497918464655669,5.857058352956102,38.0128727931135,6.802931735474822
0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,4,6,6,6,B,A,C,B,-25.38160292230091,16.2845038498951,34.86586140966705,-31.039454664823865
1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,A,B,C,B,0.009136024230471662,-11.11384431582644,10.440778533214104,30.107642376515575
1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,7,C,A,B,D,34.93249066523915,23.56930454509869,1.4650269452617373,-6.159269291103307
1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4,7,8,5,B,A,B,B,29.981042580672252,-4.799063605005461,-0.8635741266425647,-38.38901985987148
0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,5,8,9,D,D,A,B,-2.4141656613708093,27.22644839920136,15.842674699934813,-32.6966842222783
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,8,9,D,D,D,B,7.133636870072819,7.3072531941604355,1.9288849164220618,-76.35903088712621
1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,6,9,6,C,C,D,C,-3.535344774643729,4.8940775331688,-7.359340354797688,-13.381835702790378
1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,4,8,2,4,D,B,A,D,-8.10041088738779,-11.439947809791477,14.76419727198844,-23.60202825592733
1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5,9,3,A,B,D,B,2.523448994105488,5.069497392621637,-3.7270273893377306,-24.48370802487812
1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,3,1,6,10,D,B,D,D,7.865411571118684,-20.860929954609258,26.38795260845793,-15.660272118361043
0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,4,5,8,5,D,D,D,D,0.021791468946490866,35.13939008887665,18.078935482337194,-18.055345040383006
0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,2,5,7,5,B,A,C,D,16.151771782701534,-125.85925122390171,30.564012799811078,-32.77727208147198
0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,4,1,9,3,D,B,D,A,12.385260115869212,-9.014066241058716,3.353745159614135,-28.861806877930327
1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,7,D,A,A,B,6.80415497320348,-8.441381751211152,-34.00394451032766,-18.833349877283673
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,4,5,8,7,D,C,C,C,-3.0415794303481767,-38.477830193356965,11.794698642193385,19.10931478312001
1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,7,0,0,B,D,D,D,13.743816591586286,7.088144737675115,3.0047956906861977,-25.296825680777513
1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,8,1,4,D,C,B,D,13.051166481470974,-8.937403044852154,-0.811495959768985,-13.456209282172933
0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,4,5,9,0,C,B,D,B,-1.6177981653134732,-8.355034668928159,1.0647629031669137,-11.021312172814682
1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3,8,3,6,A,A,C,D,14.013732750923548,-10.167984583402,19.98547009948894,30.445235670791746
1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,3,2,4,8,A,B,D,C,-7.589890379785487,-43.080458035472184,-34.24945943028039,-1.6171811350160694
1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,4,6,0,8,D,B,D,D,0.6800146310900841,-10.548317862073922,29.93582076628844,-9.489856681041452
1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,7,7,8,D,A,C,C,12.724883214262643,-26.305419991631144,10.272920377943226,-18.383847062345673
0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,4,7,6,10,B,D,C,B,8.04679009792024,29.711834446706114,15.456860004167336,-40.688925450547906
0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,2,0,1,D,D,B,B,-8.276367588771398,11.86241548415079,6.8300768048863985,10.961196746643445
0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,3,1,3,4,C,D,C,B,-17.136983238055898,12.520728725106204,7.9781139645385935,-18.477072893497276
1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,7,3,7,A,B,C,D,5.6879533538210225,-11.238189307101162,11.661118002867116,9.959370833048993
0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,4,5,9,8,D,B,D,B,39.389592749041164,11.07353139832101,33.72072607546974,-141.15259886392823
1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,4,2,1,6,D,B,C,B,-0.8450174944273243,-10.506150319501767,-3.9370706661664343,2.2591058990968698
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4,8,0,6,B,C,A,B,27.115216172881816,-12.470848802313743,5.226462719383023,-10.854822213008802
0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,7,8,A,D,C,D,-8.588181035483869,3.0990160149609256,12.199483193010845,19.388846039948863
1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,2,6,6,D,A,A,D,2.4626838329344127,-19.05150467180202,8.984249937276154,-7.363193188178902
0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,6,2,D,A,D,D,13.165175271993236,43.87784513004183,1.4219256049960993,16.935921970412007
1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,8,9,4,D,D,C,B,25.029429946445983,54.14524665648762,-0.2353184796824661,-1.5335339890685589
0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,6,2,B,B,B,A,-10.898988400928719,-23.76192582251309,22.943894677505572,-18.697699642697877
1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,2,1,1,4,D,C,B,D,-12.373282522744645,-22.861079477766324,19.894308761018365,-7.671995706038997
1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,2,7,5,1,D,C,D,D,21.805821554421474,-23.429726200718154,-6.917823629499708,-7.402533626966802
0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,4,1,8,6,A,D,D,B,4.337123108344154,2.2172935240293317,13.30525381084826,-34.17372344113882
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,4,7,9,7,B,B,D,B,19.6083061667355,-28.408212391841538,-15.054557334273344,-62.05679212429541
1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,9,10,D,C,D,B,16.178062084371486,-6.060394935324849,-18.637431692174296,-26.98871912720924
1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,3,6,5,D,B,A,D,28.417514793688817,8.017507201095063,5.883770369650531,-6.69802651522082
1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,3,5,7,4,A,B,D,B,8.346301055467455,31.56279753943204,11.46349015762344,-39.19669061658627
1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,4,5,2,1,D,C,D,D,11.798668285466022,-6.170758306833363,34.24414535345889,-12.47181412597008
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,3,8,8,C,A,A,C,-2.438238904202901,5.80689327693374,34.44322454906002,114.421629252983
0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,7,9,4,B,A,A,D,25.185246482726118,5.04744562317883,9.316754748660061,-38.93940054928929
1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,4,2,8,9,A,C,B,B,23.676420678075925,30.05763203424607,23.552184271632047,3.409111954071017
1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,2,5,1,2,B,C,B,B,-6.660323868790872,49.61580546127752,-8.627884703080545,-40.26208787346893
1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,4,6,6,7,D,C,D,D,10.747513380524655,-7.7183269797919625,12.797002870740403,-6.931828029595805
0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,2,1,3,3,B,A,D,C,17.43280673606407,-15.05244539543363,8.745665120091028,-9.019538260338912
1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,4,2,6,1,D,D,C,B,14.58705976939186,-0.5611963380693847,19.676868784187175,-18.535803388053836
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,4,9,5,A,C,D,B,11.130267382327485,-10.763213345512561,-9.159693369563335,-7.4743751810850085
1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,5,5,D,A,D,B,19.310941113437057,20.22247407145693,-9.446669703849242,-0.32279980993054025
1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,4,0,6,D,A,D,B,19.581667954177718,-12.364679725211065,8.105625871473126,-26.28765347518805
0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,4,1,7,B,D,A,B,20.11765992439685,-4.696588059720877,6.614946298713284,-12.631342888132112
0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,4,3,0,B,B,C,C,70.8095712749476,-33.197559973369074,14.16058825323723,-3.583770830134208
1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,4,7,2,9,D,B,D,B,-7.383093052189597,6.903964773361107,7.858102512151744,-11.444364629563868
0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,2,6,8,2,D,A,D,B,-24.03153879305668,-13.813069255389877,41.40843364985079,-62.68446188865265
1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,5,9,D,A,B,D,8.410687504320048,10.553537351166089,16.82041123486065,10.239402563356133
0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,3,5,C,C,D,D,-10.573703341008889,4.16288367012496,19.039500546077974,6.830848954216798
0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,2,4,7,0,D,B,D,B,8.764355028093291,9.148846404455771,35.628682234098605,-48.60077911456028
