xb01,xb02,xb03,xb04,xb05,xb06,xb07,xb08,xb09,xb10,xb11,xb12,xb13,xb14,xb15,xb16,xb17,xb18,xb19,xb20,xb21,xb22,xb23,xb24,xb25,xb26,xb27,xb28,xb29,xb30,xb31,xb32,xo1,xo2,xo3,xo4,xc1,xc2,xc3,xc4,y11,y12,y21,y22
1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,11,1,3,6,C,A,B,C,11.843486781130943,4.086169923947563,5.5240250419500505,22.720000792495597
1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,9,0,9,0,C,D,B,C,10.887017401174294,-10.037377017391712,-8.00129182671368,12.266451660026425
1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,6,1,5,4,C,B,B,B,20.54443550065379,-1.5095651030580826,11.853614030037498,10.676241150033002
0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,4,2,13,1,C,A,B,C,9.143849005129569,-22.139215195481277,12.471300329385873,9.143774148636147
0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,8,0,10,1,D,A,A,C,5.883729018233104,1.899228969963028,6.936690642869848,12.044159201602364
0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,2,2,11,1,D,A,A,C,-6.346746484276002,-15.325112970742914,7.62385422564184,13.637711308410907
0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,9,4,12,6,A,C,A,A,15.208620210673601,5.674250177555227,17.937759426093958,7.592469110796197
0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,6,1,2,3,D,D,B,C,7.862638588888224,-4.122683843372852,11.866483695892969,-2.417161232988384
1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,11,2,10,4,C,C,A,C,20.619053565818273,4.420313007864643,6.630106770902524,8.872181794628702
1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,3,4,4,6,D,C,C,A,5.3164344182215935,-2.4522238719119507,14.750893968613035,13.294709465307534
1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,3,12,6,D,B,B,B,17.8817272388006,10.011100660580498,21.33510594283008,1.4904782407782942
0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,8,2,12,6,C,A,D,B,-2.076069809215926,-12.673979553258626,19.44284884043309,21.01925975184271
0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,2,13,1,C,D,A,B,9.00946531919284,-6.777245762625176,5.103130716266724,20.563463267629963
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,4,1,7,4,D,A,B,C,7.705993339604891,-6.291420653337292,8.939750159195913,-4.99760632421804
1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,5,0,10,6,D,B,C,A,8.948610498616523,11.79783491774252,4.530703321971699,3.3595038908879307
1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,3,1,5,1,C,B,C,A,18.909811745626527,13.379611567475637,4.526915058401917,5.074490955582478
1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,9,4,B,D,C,D,3.413256108491664,-8.597083001407213,-0.8914200715795149,5.284283733968694
0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,7,4,3,1,D,C,B,A,12.608596190838611,8.362396262352151,-2.9615946593449642,-1.385473839492847
0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,12,6,C,C,D,C,6.355547615470835,-4.0152200382534255,8.037267826970082,2.642188790741997
1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,5,3,9,2,A,C,A,C,10.119878067943642,4.124019568883796,12.823101060967165,22.57506566700658
0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,7,1,9,3,C,A,C,C,13.38421985567864,-10.517098948919589,3.163576754185513,1.8471780315752506
0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,4,1,6,5,C,C,A,D,2.334732641685169,-7.7970200900621105,6.592219296792208,11.310110315858568
0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,7,2,13,3,C,C,C,A,8.358688761630221,4.3295597286846546,10.018788496157617,19.97771717274649
0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,7,2,C,C,D,C,7.15195014321149,-9.424261540374648,14.584353711970259,7.267582221728406
1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,5,2,2,6,C,C,D,A,14.535908456151743,6.33248721064982,10.597641971836488,8.922327580924387
0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,3,2,4,3,B,C,C,C,8.251659728948825,-16.289289141674942,7.495609996850517,18.971023446073797
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,10,3,0,1,D,C,B,D,3.406361539968218,-5.817784175536104,11.72279407032943,26.544063647937808
1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,11,2,8,4,C,C,B,B,9.286743262874074,-4.828175646294814,0.7941516253996609,-0.7843597491960725
0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,3,2,12,1,A,D,C,B,8.439541722275964,-17.35578145707127,18.83062434462553,9.043457667615812
1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,7,2,10,1,A,C,C,A,15.537534608996827,7.937822218345732,27.50547401633648,-10.193497004561504
1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,11,3,5,2,C,A,B,C,22.882774198253085,-9.748057797729665,3.088359968023554,4.656649610634421
0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,10,4,10,2,A,B,B,C,22.379036363449494,0.9477854848159544,11.58262807496575,-3.327791169137444
0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,4,4,4,2,C,C,C,A,3.0112286607032783,3.9997473436061877,9.672853152395405,4.61506735802017
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,11,2,1,6,D,A,A,C,1.3651476417551276,-5.791925638354893,11.063578368042165,12.285439649205744
1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,11,3,2,0,B,A,A,C,9.409752226963047,-8.740747770088975,5.543393498499533,9.885363160454471
0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,7,2,6,2,C,B,B,B,23.913459046846334,8.05750036485134,10.553649674709312,9.203067391342238
1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,5,1,10,2,A,B,B,C,18.431769260834667,4.71092575276438,13.323236641709405,22.3981995500013
1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,9,0,9,0,C,C,B,C,10.277567705411009,2.5444722855616346,4.69773445377949,2.160652698826559
1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,3,3,4,6,D,C,C,C,12.779264487793299,7.229528716877523,24.663554941444207,-3.2837799670378613
0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,5,1,0,5,A,C,B,C,11.524776846138664,-0.6532769555816558,3.5181714151906487,5.491265700587814
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,3,0,10,3,D,A,B,A,10.72741976625942,11.69818581664683,4.852832890795058,2.5188335141563876
1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,9,4,5,1,C,B,B,C,22.74511938319781,16.14347753654756,8.634454191188114,9.981055822735858
1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,6,A,B,A,A,16.268232790256224,12.906450507297167,-4.610540309523018,14.138778806100957
0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,11,1,10,4,A,C,B,C,8.531254094989869,-11.681609848234082,9.993175061207978,17.788722075834023
0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,8,3,6,1,D,D,C,B,13.487444180456603,-5.705936612896771,15.661500702900712,-4.373752951281581
1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,10,2,1,2,B,A,B,B,9.533622764146825,2.6804513699403323,4.649274301841559,5.408781850338001
1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,8,1,0,0,D,C,B,B,14.253755772137112,3.049518457090055,10.52966660279752,-3.22618030010414
1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,6,3,11,3,C,A,C,C,13.71543050585778,-8.227020621738838,10.265600862335038,16.054223893415667
0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,8,2,8,3,C,D,B,A,18.412614533928412,8.156248168012903,12.269378423154441,-1.1730250814848393
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,8,2,1,2,D,D,B,A,19.235665374261377,5.452538896432738,8.315285486286026,14.626116953233664
1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,3,4,11,3,C,A,C,C,4.096589679214697,0.7472798229831414,12.896010663265244,5.487394856548157
0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,11,0,12,4,D,D,B,B,12.263678657338595,-5.445262184160868,8.218616527784988,1.3637963618765818
0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,3,3,6,2,A,A,C,D,6.36693440251718,-11.209806260713131,8.515318567842177,2.8737468069315515
0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,7,1,4,6,C,A,A,A,4.934369565374297,3.757432798401645,11.334627154510514,19.688163542376923
0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,3,5,5,B,A,A,B,-3.830167689678796,-13.655482728303603,3.6597121101492753,18.345168563732948
1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,9,0,5,6,A,A,D,C,3.9812779316590423,1.174933261212549,-5.3276591789301575,20.322629399170257
0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,3,4,3,5,A,C,C,C,15.932110612646719,6.901293417042751,24.18007425890586,23.446493171372452
1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,8,4,6,1,D,C,B,A,16.6279420993241,-2.8844015471850613,3.432080646927699,-1.7007590869508782
1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5,1,10,3,C,D,B,C,13.425916175412034,-1.5853649466582724,16.90876739573961,-0.44048343573100546
0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,10,2,10,6,C,C,C,A,1.5932611775109995,-7.563453012963282,10.640130957007493,5.770176063296121
0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,11,2,11,0,D,A,C,B,12.88340317340681,-14.739659681616597,4.22805816917228,-1.9583647702984517
0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,4,3,0,5,A,C,B,C,14.521364445934406,6.67026752160951,-1.0590145737766703,8.476114100628621
1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,11,3,12,3,C,C,C,C,10.291779401987638,2.8372537457614504,5.4130738374186835,5.341050009418971
1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,7,4,1,4,D,C,B,C,11.563134031717032,6.063883316483564,-4.896256932585351,7.2502804953833895
0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,3,2,13,4,D,B,A,C,1.24947558385755,7.389380233082918,19.004235767245802,15.569153254320396
0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,4,3,13,5,A,C,D,C,-2.4761658469019157,4.3849953945852596,2.716571865771967,27.506198651951742
1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,2,12,3,D,C,C,B,15.427237693059908,-14.282230295202798,17.18885676608937,0.14238598147558523
1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,2,3,10,4,C,D,A,C,15.680893899541006,1.4230461860436032,20.41255200507471,14.377450044615903
1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,11,5,A,C,C,A,25.520495991405657,7.095930893180093,6.650049476734718,4.307724939363905
0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,6,4,9,3,C,B,B,C,15.491167065823483,12.569193640889889,15.624118374882721,-2.587996693427585
1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,3,3,2,0,C,C,B,C,8.896906550968458,11.562456728900667,14.421276956183961,9.539040359015566
0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,2,9,1,C,B,B,A,4.110779181781988,7.186656041640837,2.7606187803756903,13.174386116942166
1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,9,1,9,5,A,A,B,A,14.155888880588693,-7.614094819364832,7.400657847174226,8.41390715617419
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,4,4,4,2,C,D,C,D,16.861519153649724,-0.6787213870793574,13.339741244412863,7.247259037599433
1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,5,3,12,5,A,D,D,D,19.27445445105764,-12.104299459734673,0.09277835574405291,32.554337196022836
0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,3,7,4,A,A,C,B,24.243011874990135,-5.1098243486588,10.316389257851881,-4.289045653950728
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,2,0,13,0,A,C,C,D,-6.8389363475352605,-10.65287718605982,18.527473019623706,9.10275646953096
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,3,1,11,2,C,C,A,A,2.720408989240094,-1.6802013941986913,-1.1402275705668368,13.571714782878614
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,9,3,6,0,D,A,A,C,10.069514830203158,-2.5763504412409834,-1.2636263097516771,14.598016203121889
1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,2,2,2,6,C,B,B,C,14.913367956756685,-3.168863182075603,4.0485190145115455,2.2170089824818513
0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,13,2,D,A,C,B,-1.9997830248058408,-25.8496130699494,1.82667070003893,4.938901821588756
0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,0,A,C,B,A,10.380625121248599,-4.077211859508289,10.084855504170063,10.932488087335745
1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,2,3,6,C,A,B,D,8.72404644573208,-5.210309692640507,-5.055898833714099,10.02802791635181
1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,2,5,2,A,C,A,C,15.815292991206896,3.1502152221969655,12.960676405382966,18.458638683430326
0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,8,3,6,5,C,D,D,C,-2.7910969190200166,-3.780427432980347,0.7770196227498554,12.14115792061337
0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,2,4,2,C,D,C,A,4.695590214493231,-13.950107832719858,13.551076820792268,2.497250339606449
0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,7,4,6,0,C,D,D,A,6.011774988940557,-8.020880613914429,0.34761214680798025,14.592942777758054
1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,10,2,C,A,A,A,16.49806439203363,2.261141896445073,5.645311612915611,15.148783209083941
1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,4,2,4,1,A,A,C,D,19.042303140686176,-15.91944458224341,2.0175466360721295,-1.3849090075791164
1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,5,0,13,3,A,B,C,C,21.448455133934864,-4.2344114484485464,-6.246381793014264,5.8213992733214495
1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,4,0,6,A,A,B,D,7.37751988734262,-7.853778530286562,-1.348642213968204,12.757543102783634
1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,4,8,3,A,C,D,C,18.87511727388564,-5.152494915745144,16.51510102035555,14.851680676235226
1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,8,4,2,2,C,D,D,C,17.51573003411617,-5.071849676545061,2.0646287369795844,10.287007898422544
1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,8,3,6,2,A,B,B,C,29.50410479489884,3.2328713577483668,9.569475750454128,-2.0674787167938415
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,2,1,3,6,C,C,A,B,9.17913786734232,7.513097418085098,8.441305939981804,-8.18127609261526
0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,3,2,6,3,A,A,A,C,-0.15471112970036938,-14.369490413427258,18.171839264791146,22.399529695558083
0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,10,5,C,C,C,D,-6.675792445882985,-9.178000015353437,8.256912623699796,8.257423268561888
0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,9,2,5,6,A,A,B,A,18.993791037042786,-11.422374955495457,3.598802944087066,3.0689669643125637
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,6,1,10,4,C,C,B,C,7.201258490354583,0.2170614718706907,0.6410878498239208,4.544758660122566
0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,6,1,1,2,D,C,C,A,2.7678940417982583,-3.1242624985178167,-4.486500612952931,9.642634621389186
1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,10,2,6,6,D,C,B,C,11.741040726332445,13.376293253422345,14.929433463530687,29.524385513576245
0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,8,1,6,5,C,C,C,D,3.1725089048077293,-1.4988394799345734,12.507184837488458,10.396578373375744
0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,5,0,5,2,C,D,A,B,9.681267530618658,-6.652718379329218,-0.8040637720355803,12.922868862274601
1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,11,1,0,0,A,A,C,A,21.561638768433546,-4.654406029909737,9.162153915340117,13.76804479386282
0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,5,2,A,C,B,B,11.782660255003613,15.52761742646086,8.31447696569162,-2.6302263110930353
1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,8,2,12,0,C,C,A,C,7.89108150559921,-2.0250415659747354,5.981395744041219,7.20844598766174
1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,12,5,C,C,B,C,11.532320464425277,-0.2267068829964165,5.875533701629851,5.207971857857595
1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,7,3,5,3,A,A,A,C,16.626264834841475,-20.73585123330932,6.0860760502449835,20.124341911177197
0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,3,2,4,C,A,C,C,4.078254183105404,-4.711309422364526,3.7026908409541672,9.580287452927013
1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,9,3,11,1,C,A,B,C,7.063383298446578,-7.987967998282535,23.60561125095245,29.20152540488612
0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,4,12,0,D,C,B,C,-3.5815033175432114,-1.388043131587103,4.925845875970814,-0.6698895656895587
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,10,2,9,5,C,A,B,C,17.756420803122772,-10.428616614590183,9.824789536271561,5.258713564089985
0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,2,3,6,A,C,B,B,21.140409461755453,14.512732701803147,-4.359646831387949,3.958461325556679
0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,6,2,1,5,D,B,B,A,8.126441389914994,5.532193598511842,3.25337368376734,5.388335065318932
1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,11,3,9,3,D,A,B,C,11.64947275695132,1.93703480736235,-1.2228954815579327,6.602415534992955
1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,3,6,A,B,B,A,27.299122222064497,-4.317064717079134,-8.611987911353628,2.1312255581209554
1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,11,1,12,4,A,C,D,D,14.046752977195162,-10.027621303972438,-1.108339381769051,4.557389501467551
0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,5,2,D,C,C,B,6.716606628650748,0.2108662318373511,11.693488743318945,4.900090010647244
0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,5,2,13,4,A,C,B,B,18.63657783082412,-6.211259168131945,14.421218232934494,2.4924925453401956
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,3,3,5,2,C,C,B,A,9.41197925786093,-4.608556770970289,10.112433738318341,16.191453922342795
1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,5,4,9,3,C,B,D,A,7.961038124690095,7.52237847642216,21.285620687902362,9.708065512236502
